ï»¿time,generation biomass,generation fossil gas,generation hydro water reservoir,generation nuclear,generation solar,forecast solar day ahead,total load forecast,total load actual,price day ahead,price actual
2018-11-28 06:00:00+01:00,321.0,7149.0,1320.0,5043.0,71.0,10,27162,27245.0,57.63,62.3
2018-11-28 07:00:00+01:00,323.0,8922.0,2856.0,5043.0,71.0,20,31667,32072.0,67.98,70.57
2018-11-28 08:00:00+01:00,340.0,9812.0,3951.0,5044.0,201.0,214,34177,34684.0,69.47,73.58
2018-11-28 09:00:00+01:00,359.0,10473.0,3091.0,5044.0,1134.0,1169,35212,35360.0,68.07,72.53
2018-11-28 10:00:00+01:00,375.0,10128.0,2483.0,5043.0,2216.0,2203,35648,35444.0,67.63,72.1
2018-11-28 11:00:00+01:00,377.0,10160.0,2785.0,5041.0,3181.0,3009,35513,35220.0,66.94,71.13
2018-11-28 12:00:00+01:00,380.0,9971.0,2244.0,5043.0,3524.0,3456,35119,34935.0,65.61,70.25
2018-11-28 13:00:00+01:00,382.0,9882.0,2243.0,5042.0,3540.0,3545,34784,34456.0,65.5,70.18
2018-11-28 14:00:00+01:00,379.0,9970.0,1932.0,5040.0,3369.0,3377,33632,33442.0,65.51,70.22
2018-11-28 15:00:00+01:00,379.0,10797.0,2032.0,5040.0,3147.0,2850,33188,33161.0,65.97,70.64
2018-11-28 16:00:00+01:00,378.0,10704.0,2145.0,5042.0,2296.0,1894,32871,32972.0,67.03,71.91
2018-11-28 17:00:00+01:00,378.0,11030.0,3382.0,5043.0,864.0,663,33467,33814.0,69.47,74.72
2018-11-28 18:00:00+01:00,383.0,11723.0,5187.0,5043.0,252.0,144,35430,36115.0,70.83,77.09
2018-11-28 19:00:00+01:00,372.0,11463.0,4677.0,5045.0,189.0,61,36050,36642.0,70.01,76.08
2018-11-28 20:00:00+01:00,366.0,10799.0,3391.0,5046.0,82.0,38,36507,36803.0,68.25,74.34
2018-11-28 21:00:00+01:00,351.0,10832.0,2913.0,5047.0,80.0,42,35378,35710.0,67.49,73.71
2018-11-28 22:00:00+01:00,338.0,9463.0,2078.0,5046.0,80.0,30,32600,33018.0,61.3,65.87
2018-11-28 23:00:00+01:00,338.0,7963.0,1113.0,5044.0,73.0,32,29567,29814.0,57.98,62.62
2018-11-29 00:00:00+01:00,343.0,6843.0,1188.0,5043.0,64.0,19,27565,27462.0,56.3,59.54
2018-11-29 01:00:00+01:00,342.0,5884.0,1229.0,5043.0,64.0,14,25620,25490.0,51.84,55.36
2018-11-29 02:00:00+01:00,344.0,5056.0,1290.0,5043.0,63.0,13,24435,24294.0,50.1,53.03
2018-11-29 03:00:00+01:00,337.0,5003.0,1355.0,5042.0,64.0,13,23972,23889.0,47.0,50.3
2018-11-29 04:00:00+01:00,345.0,5078.0,1371.0,5040.0,63.0,14,23928,23926.0,46.67,50.08
2018-11-29 05:00:00+01:00,353.0,5238.0,1212.0,5039.0,62.0,14,24590,24544.0,49.64,53.02
2018-11-29 06:00:00+01:00,353.0,6856.0,2167.0,5037.0,62.0,19,27264,27380.0,58.33,62.39
2018-11-29 07:00:00+01:00,345.0,8150.0,3186.0,5037.0,62.0,24,31867,31927.0,65.24,68.17
2018-11-29 08:00:00+01:00,348.0,9400.0,3740.0,5038.0,198.0,182,34487,34451.0,67.33,72.02
2018-11-29 09:00:00+01:00,356.0,9402.0,3051.0,5041.0,1187.0,1090,35410,35313.0,67.34,72.03
2018-11-29 10:00:00+01:00,355.0,9413.0,2998.0,5042.0,2334.0,2021,35829,35610.0,67.09,71.46
2018-11-29 11:00:00+01:00,353.0,9845.0,2910.0,5042.0,3185.0,2687,35568,35408.0,65.96,70.28
2018-11-29 12:00:00+01:00,357.0,9719.0,2694.0,5042.0,3230.0,2968,35304,35051.0,64.3,69.19
2018-11-29 13:00:00+01:00,360.0,9652.0,2358.0,5041.0,2972.0,2836,35091,34845.0,63.94,68.72
2018-11-29 14:00:00+01:00,364.0,9580.0,1794.0,5040.0,2499.0,2476,33970,33839.0,63.09,67.68
2018-11-29 15:00:00+01:00,368.0,10672.0,2411.0,5039.0,1940.0,1993,33294,33492.0,63.92,68.43
2018-11-29 16:00:00+01:00,369.0,11285.0,3928.0,5040.0,1061.0,1201,33365,33408.0,67.2,72.2
2018-11-29 17:00:00+01:00,363.0,11974.0,5216.0,5041.0,281.0,353,34086,34319.0,68.71,75.79
2018-11-29 18:00:00+01:00,367.0,12274.0,6178.0,5042.0,102.0,96,36232,36124.0,70.15,78.4
2018-11-29 19:00:00+01:00,364.0,12109.0,6413.0,5042.0,73.0,44,37076,36702.0,70.83,78.7
2018-11-29 20:00:00+01:00,368.0,11752.0,4951.0,5042.0,68.0,29,36982,36813.0,69.22,76.0
2018-11-29 21:00:00+01:00,372.0,9891.0,3484.0,5040.0,63.0,15,35742,35670.0,67.0,72.9
2018-11-29 22:00:00+01:00,371.0,8550.0,3020.0,5039.0,61.0,24,33032,33192.0,63.05,67.77
2018-11-29 23:00:00+01:00,369.0,6717.0,1452.0,5041.0,61.0,20,30041,30066.0,61.01,65.39
2018-11-30 00:00:00+01:00,375.0,5247.0,1146.0,5041.0,61.0,14,27784,27784.0,61.04,64.04
2018-11-30 01:00:00+01:00,371.0,4725.0,983.0,5041.0,63.0,14,25826,25822.0,55.67,58.06
2018-11-30 02:00:00+01:00,370.0,4793.0,1184.0,5041.0,62.0,12,24548,24592.0,51.56,54.47
2018-11-30 03:00:00+01:00,374.0,4645.0,1111.0,5040.0,61.0,13,24054,24171.0,50.0,53.04
2018-11-30 04:00:00+01:00,374.0,4304.0,1059.0,5040.0,60.0,14,24009,23913.0,48.57,51.47
2018-11-30 05:00:00+01:00,376.0,4787.0,1333.0,5038.0,60.0,15,24666,24607.0,49.07,52.24
2018-11-30 06:00:00+01:00,376.0,6061.0,1420.0,5038.0,60.0,13,27362,27155.0,55.2,58.08
2018-11-30 07:00:00+01:00,373.0,8851.0,2476.0,5022.0,60.0,21,32051,31675.0,67.2,69.71
2018-11-30 08:00:00+01:00,373.0,9554.0,3792.0,4987.0,119.0,128,34515,34165.0,68.25,72.29
2018-11-30 09:00:00+01:00,367.0,9697.0,3771.0,4979.0,650.0,778,35579,35012.0,68.03,71.93
2018-11-30 10:00:00+01:00,372.0,9959.0,3778.0,4979.0,1568.0,1789,36073,35600.0,68.19,71.8
2018-11-30 11:00:00+01:00,377.0,9897.0,2939.0,4978.0,2536.0,2610,35914,35376.0,67.92,71.89
2018-11-30 12:00:00+01:00,379.0,9783.0,2415.0,4982.0,3080.0,3066,35562,34980.0,67.2,71.72
2018-11-30 13:00:00+01:00,376.0,9824.0,1795.0,5015.0,3343.0,3249,35203,34642.0,66.19,70.53
2018-11-30 14:00:00+01:00,372.0,9405.0,1395.0,5030.0,3408.0,3180,34055,33498.0,63.89,67.97
2018-11-30 15:00:00+01:00,365.0,9691.0,1579.0,5036.0,3245.0,2884,33362,32736.0,63.81,68.11
2018-11-30 16:00:00+01:00,369.0,9908.0,1764.0,5038.0,2506.0,2024,33048,32280.0,64.79,69.23
2018-11-30 17:00:00+01:00,356.0,10963.0,3005.0,5039.0,1029.0,807,33628,32783.0,67.2,72.92
2018-11-30 18:00:00+01:00,355.0,11546.0,4809.0,5039.0,217.0,162,35596,34791.0,68.49,75.04
2018-11-30 19:00:00+01:00,355.0,11477.0,5279.0,5041.0,95.0,56,36076,35117.0,69.04,75.52
2018-11-30 20:00:00+01:00,357.0,11413.0,4407.0,5040.0,71.0,39,35879,35104.0,68.4,74.78
2018-11-30 21:00:00+01:00,356.0,10380.0,2126.0,5040.0,61.0,37,34798,33993.0,66.39,72.58
2018-11-30 22:00:00+01:00,354.0,8134.0,1775.0,5040.0,52.0,31,32465,32092.0,63.75,68.28
2018-11-30 23:00:00+01:00,352.0,6629.0,1351.0,5041.0,52.0,31,29904,29645.0,63.89,68.01
2018-12-01 00:00:00+01:00,272.0,4919.0,1310.0,6082.0,17.0,11,28814,29215.0,55.57,70.14
2018-12-01 01:00:00+01:00,271.0,4240.0,1068.0,6082.0,18.0,11,26681,27059.0,49.0,67.05
2018-12-01 02:00:00+01:00,282.0,4038.0,782.0,6080.0,16.0,12,25347,25800.0,46.15,58.69
2018-12-01 03:00:00+01:00,306.0,4006.0,846.0,6080.0,16.0,12,24860,25302.0,46.01,59.14
2018-12-01 04:00:00+01:00,294.0,4251.0,980.0,6081.0,17.0,11,24764,25221.0,46.13,56.12
2018-12-01 05:00:00+01:00,286.0,4519.0,1137.0,6081.0,17.0,10,25439,25872.0,47.29,56.63
2018-12-01 06:00:00+01:00,296.0,5379.0,1793.0,6082.0,17.0,10,28028,28576.0,56.0,59.72
2018-12-01 07:00:00+01:00,305.0,6996.0,3450.0,6082.0,16.0,14,32688,33557.0,61.97,61.06
2018-12-01 08:00:00+01:00,307.0,8178.0,4264.0,6081.0,50.0,129,35794,36741.0,66.58,62.59
2018-12-01 09:00:00+01:00,315.0,9112.0,4311.0,6079.0,700.0,683,37032,37809.0,66.89,68.12
2018-12-01 10:00:00+01:00,323.0,9061.0,4362.0,6078.0,1825.0,1690,37566,38406.0,67.19,69.17
2018-12-01 11:00:00+01:00,321.0,9082.0,4358.0,6079.0,2516.0,2519,37375,38075.0,66.34,69.18
2018-12-01 12:00:00+01:00,325.0,9011.0,3248.0,6079.0,2996.0,3128,36839,37279.0,63.82,68.86
2018-12-01 13:00:00+01:00,333.0,8563.0,2678.0,6079.0,3131.0,3214,36642,36842.0,63.86,66.99
2018-12-01 14:00:00+01:00,347.0,8044.0,2375.0,6077.0,3003.0,3001,35460,35588.0,61.59,64.09
2018-12-01 15:00:00+01:00,362.0,8315.0,2169.0,6078.0,2458.0,2521,34710,34803.0,61.58,60.09
2018-12-01 16:00:00+01:00,362.0,8651.0,2258.0,6078.0,1525.0,1691,34404,34445.0,61.59,57.87
2018-12-01 17:00:00+01:00,362.0,8840.0,3032.0,6079.0,428.0,691,34495,34702.0,61.97,67.93
2018-12-01 18:00:00+01:00,362.0,9128.0,4008.0,6080.0,42.0,137,35927,36671.0,66.36,73.33
2018-12-01 19:00:00+01:00,361.0,9197.0,4311.0,6080.0,25.0,15,36955,37541.0,66.89,72.72
2018-12-01 20:00:00+01:00,367.0,9068.0,4476.0,6079.0,25.0,15,37238,37474.0,66.89,70.48
2018-12-01 21:00:00+01:00,368.0,9105.0,4570.0,6081.0,24.0,10,36328,36841.0,66.16,69.72
2018-12-01 22:00:00+01:00,361.0,8084.0,3759.0,6080.0,23.0,10,34018,34624.0,63.57,67.69
2018-12-01 23:00:00+01:00,362.0,6826.0,3121.0,6081.0,21.0,10,31084,31942.0,61.59,64.5
2018-12-02 00:00:00+01:00,373.0,3395.0,1407.0,7110.0,22.0,33,27132,26971.0,45.0,60.27
2018-12-02 01:00:00+01:00,376.0,3394.0,1417.0,7109.0,22.0,3,25152,25062.0,42.62,53.37
2018-12-02 02:00:00+01:00,371.0,3413.0,1341.0,7109.0,21.0,1,23985,23779.0,42.12,51.32
2018-12-02 03:00:00+01:00,370.0,3486.0,1452.0,7110.0,21.0,1,23507,23460.0,40.26,50.03
2018-12-02 04:00:00+01:00,374.0,3334.0,1203.0,7110.0,21.0,1,23457,23515.0,40.26,50.25
2018-12-02 05:00:00+01:00,378.0,3464.0,1135.0,7110.0,21.0,1,24293,24193.0,41.7,50.98
2018-12-02 06:00:00+01:00,379.0,4108.0,1509.0,7108.0,21.0,1,27413,27254.0,47.57,51.73
2018-12-02 07:00:00+01:00,382.0,5071.0,2137.0,7110.0,21.0,12,32623,32070.0,58.87,51.42
2018-12-02 08:00:00+01:00,383.0,6107.0,2400.0,7111.0,56.0,121,36048,35028.0,61.11,52.01
2018-12-02 09:00:00+01:00,381.0,6816.0,3524.0,7110.0,504.0,572,37625,36940.0,62.09,55.41
2018-12-02 10:00:00+01:00,377.0,7250.0,4209.0,7109.0,1068.0,1189,38280,37882.0,62.25,60.8
2018-12-02 11:00:00+01:00,377.0,7465.0,3859.0,7106.0,1592.0,1721,38197,38124.0,61.28,63.12
2018-12-02 12:00:00+01:00,380.0,7605.0,3122.0,7104.0,1980.0,2167,37861,37917.0,60.65,63.85
2018-12-02 13:00:00+01:00,376.0,7674.0,2547.0,7100.0,2320.0,2480,37754,37907.0,60.07,67.94
2018-12-02 14:00:00+01:00,377.0,6768.0,1959.0,7094.0,2669.0,2450,36415,36775.0,59.92,66.48
2018-12-02 15:00:00+01:00,375.0,6580.0,1359.0,7092.0,2749.0,2425,35719,36021.0,55.21,62.07
2018-12-02 16:00:00+01:00,375.0,6369.0,1318.0,7092.0,2722.0,2312,35652,35638.0,54.95,61.77
2018-12-02 17:00:00+01:00,383.0,6422.0,1468.0,7094.0,2135.0,1706,35664,35526.0,58.64,66.78
2018-12-02 18:00:00+01:00,386.0,7010.0,3204.0,7092.0,848.0,837,36096,35755.0,61.44,72.51
2018-12-02 19:00:00+01:00,385.0,7093.0,4875.0,7093.0,261.0,399,38425,38202.0,64.0,72.35
2018-12-02 20:00:00+01:00,383.0,6919.0,5574.0,7092.0,143.0,118,39096,38783.0,65.01,72.85
2018-12-02 21:00:00+01:00,386.0,6856.0,5421.0,7095.0,109.0,79,38125,37934.0,64.99,72.61
2018-12-02 22:00:00+01:00,385.0,6828.0,3948.0,7096.0,56.0,26,35365,35230.0,62.28,71.22
2018-12-02 23:00:00+01:00,377.0,6313.0,2592.0,7097.0,19.0,57,31897,31690.0,61.01,66.96
2018-12-03 00:00:00+01:00,252.0,2810.0,3469.0,4746.0,27.0,18,25043,25503.0,23.8,53.89
2018-12-03 01:00:00+01:00,257.0,2691.0,2902.0,4764.0,27.0,18,23323,23830.0,12.0,50.93
2018-12-03 02:00:00+01:00,269.0,2673.0,2864.0,4792.0,27.0,15,22374,22753.0,8.0,49.65
2018-12-03 03:00:00+01:00,279.0,2804.0,2906.0,4822.0,27.0,10,22106,22533.0,6.7,49.38
2018-12-03 04:00:00+01:00,279.0,2842.0,2756.0,4851.0,27.0,12,22108,22536.0,8.0,49.8
2018-12-03 05:00:00+01:00,274.0,2951.0,2910.0,4879.0,27.0,13,22878,23495.0,12.0,50.85
2018-12-03 06:00:00+01:00,280.0,3265.0,3790.0,5044.0,27.0,9,25911,26793.0,27.24,57.92
2018-12-03 07:00:00+01:00,301.0,3903.0,4620.0,5248.0,38.0,52,30103,30850.0,44.45,67.76
2018-12-03 08:00:00+01:00,308.0,4620.0,5973.0,5309.0,535.0,539,33138,33785.0,48.34,70.38
2018-12-03 09:00:00+01:00,307.0,4697.0,5741.0,5401.0,1512.0,1489,34769,34977.0,48.05,71.8
2018-12-03 10:00:00+01:00,311.0,4267.0,5254.0,5492.0,2589.0,2351,35250,35444.0,46.02,73.27
2018-12-03 11:00:00+01:00,304.0,3914.0,4746.0,5584.0,3382.0,2927,35337,35299.0,44.41,73.52
2018-12-03 12:00:00+01:00,279.0,3986.0,4880.0,5671.0,3597.0,3208,35180,35097.0,45.0,73.53
2018-12-03 13:00:00+01:00,281.0,4013.0,4728.0,5733.0,3591.0,3198,34877,34807.0,41.5,71.98
2018-12-03 14:00:00+01:00,283.0,4012.0,4496.0,5790.0,3663.0,3004,33637,33547.0,38.38,70.08
2018-12-03 15:00:00+01:00,284.0,4213.0,4985.0,5851.0,3455.0,2612,32857,32668.0,37.24,71.07
2018-12-03 16:00:00+01:00,284.0,4535.0,5156.0,5911.0,2910.0,2046,32457,32404.0,37.61,72.23
2018-12-03 17:00:00+01:00,296.0,4618.0,5036.0,5989.0,2049.0,1304,32321,32121.0,42.23,74.16
2018-12-03 18:00:00+01:00,305.0,5584.0,5910.0,6043.0,923.0,495,32441,32044.0,50.24,78.79
2018-12-03 19:00:00+01:00,299.0,7208.0,7802.0,6060.0,314.0,141,34916,34188.0,62.0,77.98
2018-12-03 20:00:00+01:00,296.0,6974.0,8515.0,6060.0,204.0,75,36162,35768.0,70.0,77.81
2018-12-03 21:00:00+01:00,295.0,6649.0,7685.0,6062.0,170.0,50,34995,34789.0,66.64,75.76
2018-12-03 22:00:00+01:00,288.0,5366.0,7249.0,6064.0,142.0,40,32253,32301.0,56.13,73.27
2018-12-03 23:00:00+01:00,287.0,4238.0,6369.0,6065.0,133.0,38,29214,29336.0,50.6,72.14
2018-12-04 00:00:00+01:00,227.0,3862.0,4796.0,5059.0,303.0,169,27708,27710.0,34.42,67.01
2018-12-04 01:00:00+01:00,247.0,3650.0,4613.0,5060.0,226.0,142,25778,25730.0,32.32,62.68
2018-12-04 02:00:00+01:00,247.0,3789.0,4444.0,5061.0,130.0,95,24625,24636.0,31.37,61.66
2018-12-04 03:00:00+01:00,247.0,3720.0,4138.0,5060.0,70.0,81,24160,24126.0,30.34,61.53
2018-12-04 04:00:00+01:00,232.0,3689.0,3902.0,5059.0,52.0,83,24023,23915.0,30.0,61.4
2018-12-04 05:00:00+01:00,226.0,3839.0,4141.0,5060.0,47.0,47,24628,24437.0,31.87,63.42
2018-12-04 06:00:00+01:00,228.0,4129.0,4687.0,5059.0,22.0,29,27195,26962.0,41.05,67.56
2018-12-04 07:00:00+01:00,233.0,5268.0,5895.0,5058.0,31.0,80,31028,30781.0,48.37,72.85
2018-12-04 08:00:00+01:00,241.0,6630.0,7312.0,5057.0,233.0,322,33596,33269.0,52.03,75.58
2018-12-04 09:00:00+01:00,240.0,7383.0,8464.0,5044.0,783.0,842,34997,34663.0,56.56,75.4
2018-12-04 10:00:00+01:00,244.0,7414.0,8383.0,5023.0,1448.0,1396,35462,35162.0,56.06,76.18
2018-12-04 11:00:00+01:00,240.0,6953.0,8070.0,5019.0,1888.0,1794,35507,35230.0,54.96,75.77
2018-12-04 12:00:00+01:00,239.0,7009.0,7506.0,5014.0,2026.0,2015,35338,35162.0,52.61,74.27
2018-12-04 13:00:00+01:00,253.0,6056.0,7468.0,5038.0,1997.0,2066,34943,34744.0,52.34,72.75
2018-12-04 14:00:00+01:00,248.0,5398.0,6933.0,5051.0,1819.0,1952,33819,33613.0,50.86,73.15
2018-12-04 15:00:00+01:00,241.0,5378.0,7262.0,5049.0,1652.0,1785,33192,33216.0,49.66,73.84
2018-12-04 16:00:00+01:00,241.0,5337.0,7339.0,5049.0,1372.0,1529,32876,33060.0,49.03,74.21
2018-12-04 17:00:00+01:00,242.0,5466.0,7724.0,5049.0,1023.0,1212,32506,32704.0,50.54,76.29
2018-12-04 18:00:00+01:00,243.0,5794.0,7525.0,5049.0,676.0,838,31830,31895.0,51.8,84.06
2018-12-04 19:00:00+01:00,242.0,6823.0,7457.0,5049.0,344.0,446,31978,31776.0,52.45,84.05
2018-12-04 20:00:00+01:00,242.0,7415.0,8311.0,5048.0,65.0,135,33265,33445.0,57.06,77.27
2018-12-04 21:00:00+01:00,235.0,7980.0,9728.0,5050.0,14.0,35,34932,35217.0,75.0,75.17
2018-12-04 22:00:00+01:00,230.0,6860.0,8791.0,5050.0,14.0,21,32458,32555.0,56.21,73.14
2018-12-04 23:00:00+01:00,235.0,5680.0,7169.0,5052.0,14.0,22,29903,29863.0,53.31,72.08
2018-12-05 00:00:00+01:00,271.0,5017.0,4008.0,4911.0,419.0,389,25678,25670.0,59.13,67.07
2018-12-05 01:00:00+01:00,265.0,4602.0,3627.0,4735.0,391.0,362,24047,24166.0,58.58,61.32
2018-12-05 02:00:00+01:00,270.0,4521.0,2885.0,4602.0,315.0,365,22850,23019.0,57.09,58.65
2018-12-05 03:00:00+01:00,266.0,4441.0,2091.0,4623.0,223.0,355,22175,22349.0,56.95,56.37
2018-12-05 04:00:00+01:00,263.0,4409.0,1758.0,4639.0,146.0,316,21827,22050.0,55.0,55.21
2018-12-05 05:00:00+01:00,262.0,4477.0,1803.0,4651.0,65.0,167,21643,21894.0,52.46,58.42
2018-12-05 06:00:00+01:00,263.0,4424.0,1713.0,4656.0,47.0,109,21930,22201.0,51.97,61.78
2018-12-05 07:00:00+01:00,250.0,4286.0,1757.0,4657.0,92.0,253,22261,22448.0,51.97,69.68
2018-12-05 08:00:00+01:00,255.0,4610.0,2275.0,4663.0,528.0,807,23964,24394.0,52.46,72.89
2018-12-05 09:00:00+01:00,262.0,3990.0,2696.0,4661.0,1389.0,1932,26305,26495.0,53.36,72.52
2018-12-05 10:00:00+01:00,265.0,3783.0,2246.0,4669.0,2625.0,3289,27738,28000.0,50.68,73.99
2018-12-05 11:00:00+01:00,263.0,3457.0,2176.0,4692.0,3369.0,4177,28213,28433.0,46.13,73.17
2018-12-05 12:00:00+01:00,262.0,3411.0,2081.0,4722.0,3909.0,4777,28193,28432.0,42.49,73.07
2018-12-05 13:00:00+01:00,269.0,3330.0,2240.0,4743.0,4060.0,5028,28226,28368.0,38.05,71.3
2018-12-05 14:00:00+01:00,265.0,3339.0,1905.0,4751.0,3987.0,5092,27477,27530.0,36.4,70.88
2018-12-05 15:00:00+01:00,256.0,3197.0,1698.0,4740.0,4065.0,5009,26206,26271.0,28.07,70.51
2018-12-05 16:00:00+01:00,254.0,3278.0,1769.0,4729.0,4078.0,4792,25348,25460.0,27.69,70.73
2018-12-05 17:00:00+01:00,266.0,3173.0,1647.0,4736.0,3839.0,4420,24982,25137.0,26.09,73.21
2018-12-05 18:00:00+01:00,265.0,3200.0,1671.0,4743.0,3378.0,3800,24793,24971.0,27.94,76.3
2018-12-05 19:00:00+01:00,273.0,3287.0,1858.0,4744.0,2713.0,2749,24934,25277.0,31.99,73.61
2018-12-05 20:00:00+01:00,278.0,3304.0,2223.0,4754.0,1538.0,1461,25484,26017.0,36.2,72.8
2018-12-05 21:00:00+01:00,274.0,3217.0,2701.0,4766.0,741.0,717,27212,27483.0,38.55,71.19
2018-12-05 22:00:00+01:00,263.0,3507.0,2410.0,4792.0,560.0,510,26824,26875.0,39.9,69.46
2018-12-05 23:00:00+01:00,265.0,3773.0,2448.0,4825.0,532.0,477,25228,25171.0,38.05,67.19
2018-12-06 00:00:00+01:00,343.0,5224.0,3926.0,5059.0,131.0,175,25326,25732.0,56.09,61.05
2018-12-06 01:00:00+01:00,341.0,5021.0,3889.0,5060.0,85.0,181,23958,24356.0,52.01,57.22
2018-12-06 02:00:00+01:00,341.0,5069.0,3203.0,5061.0,54.0,184,22920,23490.0,51.92,53.47
2018-12-06 03:00:00+01:00,339.0,5071.0,3152.0,5061.0,55.0,192,22723,23125.0,51.42,53.2
2018-12-06 04:00:00+01:00,340.0,4936.0,2917.0,5062.0,44.0,223,22616,22978.0,51.18,53.15
2018-12-06 05:00:00+01:00,340.0,4884.0,2887.0,5063.0,25.0,225,22987,23300.0,51.48,53.4
2018-12-06 06:00:00+01:00,340.0,5520.0,3636.0,5063.0,34.0,258,24691,24976.0,55.14,58.53
2018-12-06 07:00:00+01:00,341.0,5778.0,4420.0,5062.0,233.0,492,27315,27606.0,55.02,67.74
2018-12-06 08:00:00+01:00,345.0,5769.0,4955.0,5062.0,912.0,1088,29689,29701.0,60.11,67.75
2018-12-06 09:00:00+01:00,344.0,5621.0,5218.0,5061.0,2211.0,2473,30895,30960.0,60.51,69.0
2018-12-06 10:00:00+01:00,343.0,5685.0,4809.0,5060.0,3539.0,3643,31596,31596.0,60.11,70.23
2018-12-06 11:00:00+01:00,335.0,5759.0,4440.0,5059.0,4266.0,4201,32142,32145.0,60.11,70.34
2018-12-06 12:00:00+01:00,332.0,5518.0,3896.0,5058.0,4601.0,4424,32584,32490.0,60.11,69.63
2018-12-06 13:00:00+01:00,333.0,5326.0,3703.0,5057.0,4626.0,4433,32559,32435.0,59.0,68.93
2018-12-06 14:00:00+01:00,333.0,5171.0,3769.0,5056.0,4420.0,4236,31612,31601.0,55.41,68.19
2018-12-06 15:00:00+01:00,340.0,5052.0,3866.0,5055.0,4162.0,4000,30986,31098.0,51.5,64.99
2018-12-06 16:00:00+01:00,356.0,4814.0,4040.0,5053.0,3709.0,3675,30768,31048.0,50.98,66.45
2018-12-06 17:00:00+01:00,369.0,5179.0,3388.0,5052.0,3240.0,3332,30715,30875.0,51.62,71.53
2018-12-06 18:00:00+01:00,368.0,5199.0,3691.0,5052.0,2856.0,2918,30246,30389.0,52.93,73.61
2018-12-06 19:00:00+01:00,365.0,5282.0,3623.0,5052.0,2353.0,2153,30093,30143.0,54.08,71.89
2018-12-06 20:00:00+01:00,363.0,5129.0,3314.0,5051.0,1545.0,1263,30231,30364.0,52.78,70.54
2018-12-06 21:00:00+01:00,365.0,5495.0,3607.0,5051.0,826.0,580,30496,30756.0,58.39,69.98
2018-12-06 22:00:00+01:00,357.0,5504.0,3610.0,5053.0,553.0,337,29635,29915.0,55.15,68.75
2018-12-06 23:00:00+01:00,359.0,5264.0,3183.0,5053.0,540.0,303,27221,27434.0,50.66,67.7
2018-12-07 00:00:00+01:00,373.0,6304.0,2684.0,5984.0,580.0,594,28842,28518.0,62.0,68.13
2018-12-07 01:00:00+01:00,371.0,5679.0,2134.0,5983.0,534.0,588,27149,26746.0,61.14,66.46
2018-12-07 02:00:00+01:00,365.0,5421.0,1769.0,5982.0,441.0,566,25915,25737.0,58.0,60.18
2018-12-07 03:00:00+01:00,366.0,5344.0,1576.0,5985.0,377.0,542,25338,25253.0,57.0,57.95
2018-12-07 04:00:00+01:00,343.0,5428.0,1431.0,5987.0,289.0,513,25031,25078.0,56.95,55.85
2018-12-07 05:00:00+01:00,342.0,5350.0,1816.0,5989.0,213.0,393,25276,25414.0,57.93,57.51
2018-12-07 06:00:00+01:00,344.0,5981.0,3003.0,5995.0,177.0,322,26862,26956.0,61.5,64.15
2018-12-07 07:00:00+01:00,337.0,6436.0,3519.0,5998.0,261.0,356,29051,29071.0,63.17,67.74
2018-12-07 08:00:00+01:00,350.0,6961.0,3964.0,5998.0,831.0,1000,31277,31395.0,65.02,70.9
2018-12-07 09:00:00+01:00,363.0,7623.0,4053.0,5983.0,1994.0,2543,33448,33377.0,66.86,68.94
2018-12-07 10:00:00+01:00,371.0,7919.0,4053.0,5966.0,2974.0,3768,34700,34496.0,66.51,70.23
2018-12-07 11:00:00+01:00,369.0,7991.0,4375.0,5970.0,3574.0,4514,35500,35273.0,66.69,70.02
2018-12-07 12:00:00+01:00,367.0,7770.0,4700.0,5957.0,4039.0,4966,36398,36117.0,68.0,69.17
2018-12-07 13:00:00+01:00,369.0,7988.0,4604.0,5851.0,4331.0,5210,36813,36412.0,68.3,68.58
2018-12-07 14:00:00+01:00,370.0,7452.0,4444.0,5644.0,4693.0,5305,36200,35869.0,67.94,67.72
2018-12-07 15:00:00+01:00,370.0,7239.0,4127.0,5590.0,4705.0,5190,35615,35308.0,66.85,65.88
2018-12-07 16:00:00+01:00,369.0,7280.0,4549.0,5601.0,4768.0,4959,35511,35509.0,66.67,65.43
2018-12-07 17:00:00+01:00,366.0,7300.0,4773.0,5621.0,4610.0,4548,35372,35397.0,66.09,68.53
2018-12-07 18:00:00+01:00,370.0,7188.0,3346.0,5650.0,3999.0,3923,34797,34752.0,65.01,71.94
2018-12-07 19:00:00+01:00,370.0,7068.0,3422.0,5679.0,3181.0,3085,34205,34093.0,64.35,71.83
2018-12-07 20:00:00+01:00,366.0,6757.0,3242.0,5706.0,1982.0,2001,33421,33506.0,64.67,72.12
2018-12-07 21:00:00+01:00,361.0,6792.0,2880.0,5733.0,990.0,1026,32884,33098.0,65.01,70.35
2018-12-07 22:00:00+01:00,342.0,6766.0,3351.0,5762.0,719.0,702,32347,32485.0,64.67,69.0
2018-12-07 23:00:00+01:00,340.0,6652.0,2616.0,5789.0,669.0,643,30124,30418.0,62.64,67.09
2018-12-08 00:00:00+01:00,346.0,4850.0,2512.0,6955.0,545.0,507,26283,26589.0,65.57,58.41
2018-12-08 01:00:00+01:00,343.0,4758.0,1950.0,6955.0,488.0,470,24831,25191.0,64.14,54.95
